label,GCN,MLP,solubility
2059,0.765403271,0.5980765,0.7
2060,0.300165176,0.41176805,0.49
2061,0.858173728,0.8240512,0.92
2062,0.83073771,0.61037195,0.81
2063,0.706113815,0.48011854,0.66
2064,0.238438174,0.2391628,0.16
2065,0.757811248,0.7708914,0.83
2066,0.507344604,0.577028,0.61
2067,0.305639356,0.5802123,0.37
2068,0.606937289,0.73992926,0.91
2070,0.911007166,0.7799286,0.86
2071,0.833813369,0.8016735,0.84
2072,0.781420469,0.5442409,0.66
2073,0.333822966,0.36971784,0.67
2074,0.943051994,0.98496646,1
2075,0.550067902,0.8405265,0.32
2076,0.565601051,0.48226482,0.57
2077,0.874164343,0.75681525,0.72
2078,0.283997953,0.28245327,0.77
2080,0.798282325,0.60100335,0.91
2081,0.845513642,0.846301,1
2082,0.302969486,0.28328174,0.49
2083,0.442155033,0.321656,0.39
2084,0.819523633,0.7226239,0.9
2085,0.923967421,0.96533656,0.88
2087,0.82077384,0.66655713,0.67
2088,0.520821333,0.45319575,0.37
2089,0.747142553,0.60952985,0.96
2090,0.2621108,0.2993321,0.59
2091,0.950911045,0.97800374,0.95
2094,0.511763275,0.60538167,0.43
2096,0.747627676,0.7117395,0.77
2097,0.375101447,0.25544438,0.41
2100,0.861426353,0.833957,0.89
2101,0.833545864,0.85803473,0.9
2102,0.840981901,0.8145061,0.93
2103,0.664717793,0.68713737,0.87
2104,0.87952733,0.41184914,0.71
2105,0.774060547,0.7222421,0.79
2106,0.246478274,0.24277551,0.02
2107,0.8084355,0.7985016,0.65
2108,0.955298066,0.98955846,0.82
2109,0.89346844,0.9152432,1
2110,0.946090102,0.93219155,0.97
2111,0.921540201,0.9498982,1
2112,0.859009922,0.83937746,0.95
2113,0.93116641,0.9436939,1
2114,0.723939896,0.47434327,0.84
2115,0.299386382,0.3246575,0.27
2116,0.788057148,0.84313285,0.92
2117,0.913893342,0.8785283,0.98
2120,0.431823164,0.70909816,0.32
2121,0.624884009,0.7032793,0.81
2122,0.377775878,0.4287888,0.44
2124,0.405958116,0.32154202,0.34
2125,0.650072873,0.76984787,0.86
2126,0.732694805,0.75732356,0.77
2128,0.468431622,0.58183527,0.22
2129,0.655324697,0.75239545,0.69
2130,0.59821105,0.733282,0.65
2131,0.684668958,0.5241985,0.68
2132,0.919683993,0.91429186,0.9
2136,0.878637075,0.9214696,1
2137,0.372222573,0.40966183,0.51
2138,0.938950062,0.975209,1
2139,0.761850595,0.7570385,1
2140,0.652942598,0.6639255,0.97
2141,0.784512579,0.78514403,0.78
2142,0.867097139,0.7198678,0.31
2143,0.842256784,0.7533707,0.84
2144,0.546557724,0.49370977,0.26
2145,0.830571532,0.74073064,0.91
2148,0.866246641,0.84728175,0.87
2150,0.916647315,0.9158479,1
2151,0.73590523,0.58633083,0.81
2152,0.160767034,0.45571247,0.24
2154,0.205356151,0.3034705,0.11
2156,0.91647023,0.82401365,1
2157,0.723497272,0.6179304,1
2158,0.359831899,0.3337972,0.33
2159,0.80981797,0.87268496,1
2160,0.909113467,0.8796211,0.87
2161,0.859552085,0.7293682,0.98
2162,0.493636847,0.47867098,0.31
2163,0.84293884,0.87429374,0.97
2165,0.891513109,0.61211365,0.97
2167,0.867037773,0.7281532,1
2170,0.786070406,0.90316874,0.51
2171,0.906793237,0.76339346,1
2172,0.733230889,0.75780016,0.48
2173,0.713928699,0.41521052,0.28
2175,0.382696658,0.33404776,0.18
2178,0.345817238,0.32961056,0.3
2179,0.919753611,0.7829443,1
2180,0.506929278,0.33916053,0.55
2184,0.857134223,0.95494103,1
2185,0.881105125,0.867338,1
2186,0.755340457,0.6725688,0.24
2187,0.848712564,0.6957306,0.85
2188,0.692931294,0.6221526,0.15
2189,0.243079409,0.37083146,0.15
2190,0.822874963,0.8528624,0.8
2191,0.258980364,0.44637665,0.31
2194,0.923752725,0.86850286,1
2195,0.521309435,0.32889903,0.55
2196,0.753908992,0.8922838,1
2197,0.188692406,0.18632893,0.07
2198,0.429498941,0.43019766,1
2199,0.680938601,0.8451192,0.65
2200,0.635486186,0.57014793,0.62
2201,0.213357657,0.057939645,0.06
2202,0.289948672,0.4843393,0.1
2203,0.254321307,0.24108012,0.05
2204,0.257780254,0.23205821,0.27
2205,0.527531862,0.6381764,0.91
2206,0.194291428,0.09555251,0.09
2208,0.14184244,0.21850863,0.09
2210,0.232763946,0.27131304,0.18
2211,0.56093961,0.35794643,0.27
2212,0.190096661,0.2060076,0.18
2213,0.416365355,0.5134455,0.94
2214,0.345795363,0.3077362,0.82
2215,0.441308349,0.64391536,0.77
2216,0.334301323,0.22605416,0.08
2217,0.230264232,0.20222883,0.32
2218,0.269691408,0.36788398,0.2
2219,0.422030866,0.4075455,0.33
2220,0.445117414,0.37170607,0.15
2221,0.402295351,0.46341434,0.76
2222,0.486458033,0.5874408,0.84
2223,0.307736367,0.48345038,0.69
2224,0.263569057,0.24554831,0.12
2227,0.237341732,0.2989303,0.05
2228,0.233092204,0.11782549,0.16
2229,0.361316085,0.3924662,0.45
2232,0.377732903,0.15067378,0.51
2233,0.40497154,0.5051043,0.6
2235,0.268838733,0.20504077,0.07
2239,0.349578679,0.43351752,0.35
2241,0.523810983,0.56233495,0.59
2242,0.231259733,0.29926634,0.07
2243,0.26147902,0.25525388,0.2
2244,0.697634637,0.50276124,0.37
2245,0.318390846,0.36470053,0.07
2246,0.464814514,0.42490813,0.49
2247,0.326314926,0.16604112,0.1
2248,0.507355571,0.41832742,0.86
2250,0.327792585,0.46847647,0.58
2251,0.177367494,0.23745131,0.27
2252,0.264403135,0.2520779,0.12
2253,0.328224212,0.17587854,0.07
2254,0.40809381,0.432638,0.35
2256,0.544405282,0.2871138,0.04
2258,0.336435944,0.22551608,0.09
2259,0.479510814,0.5869673,0.91
2260,0.389885902,0.262857,0.07
2261,0.495122671,0.5568937,0.26
2262,0.27070722,0.33494425,0.19
2264,0.243431598,0.26648524,0.47
2265,0.658516765,0.80585164,0.89
2266,0.279809743,0.32410762,0.31
2267,0.373344451,0.12948728,0.27
2268,0.382567286,0.31547526,0.1
2270,0.451660156,0.5423185,0.65
2272,0.322315574,0.17981252,0.04
2273,0.334628582,0.45807597,1
2274,0.382618845,0.39809245,0.62
2275,0.24837552,0.26350483,0.27
2277,0.324114174,0.284083,0.35
2278,0.86870724,0.92843205,0.95
2279,0.383233964,0.57203406,0.51
2280,0.168981344,0.12994058,0.02
2282,0.316312015,0.27976727,0.09
2284,0.569351315,0.37868434,0.15
2287,0.200907692,0.22555572,0.11
2289,0.351348639,0.4748486,0.78
2290,0.354272991,0.1876836,0.09
2291,0.31020835,0.28488088,0.09
2292,0.818542778,0.96277577,0.99
2293,0.377603978,0.42014816,0.19
2294,0.609183908,0.6750138,0.61
2295,0.23548393,0.21250296,0.34
2296,0.807718873,0.83753717,0.94
2297,0.66927433,0.7957457,0.51
2299,0.372278243,0.4741966,0.62
2300,0.732156456,0.7987097,0.95
2301,0.562718868,0.48114693,0.3
2302,0.402090907,0.27491584,0.17
2303,0.431162953,0.3494327,0.31
2305,0.585175633,0.50723416,0.76
2307,0.493832588,0.5881132,0.76
2309,0.566847265,0.6992727,0.63
2310,0.571991205,0.41354552,0.65
2311,0.44716242,0.32409376,0.3
2313,0.530355155,0.15253504,0.51
2314,0.537270308,0.53334737,0.69
2315,0.253990084,0.31562257,0.76
2316,0.314612746,0.41470003,0.22
2319,0.211086631,0.24966127,0.18
2320,0.748858988,0.8589685,0.99
2321,0.259983033,0.2064645,0.12
2322,0.33381179,0.3846389,0.29
2323,0.337617606,0.36138424,0.55
2324,0.530426681,0.52313423,0.81
2325,0.276262105,0.27787018,0.15
2326,0.574264348,0.54860973,0.76
2327,0.320248187,0.24558882,0.33
2328,0.342638761,0.5374529,0.22
2330,0.152165711,0.12334309,0.14
2331,0.574790061,0.37827405,0.22
2332,0.304314703,0.23241453,0.48
2336,0.653538883,0.4035625,0.65
2337,0.224945232,0.26355708,0.14
2338,0.261468828,0.4132978,0.2
2339,0.537586987,0.35894895,0.64
2340,0.80496341,0.6490897,0.79
2341,0.884531558,0.6036236,0.96
2342,0.277205586,0.23589696,0.23
2343,0.203559861,0.13517788,0.04
2344,0.607371151,0.4184157,0.63
2345,0.159864977,0.20588812,0.07
2346,0.305470318,0.2945553,0.21
2347,0.387459219,0.556032,0.67
2348,0.608014047,0.58066577,0.9
2350,0.550887167,0.31599787,0.21
2351,0.369685769,0.18255958,0.14
2352,0.530938148,0.4083956,0.83
2353,0.323863924,0.2952299,0.06
2354,0.255145639,0.27346376,0.24
2355,0.518988013,0.26885554,0.24
2356,0.410924762,0.4513182,0.19
2357,0.544251382,0.6239784,0.81
2358,0.28377533,0.2201139,0.1
2359,0.402297258,0.52812093,0.48
2362,0.396645635,0.43495736,0.37
2364,0.229617983,0.28498998,0.15
2365,0.430807054,0.348411,0.31
2366,0.278137237,0.22692429,0.23
2368,0.226939261,0.21974644,0.24
2369,0.725350499,0.7997829,0.6
2370,0.22217232,0.30173224,0.04
2371,0.440554738,0.45217824,0.99
2372,0.696385741,0.8177877,1
2374,0.337383032,0.15764509,0.1
2375,0.462956876,0.4777883,0.5
2377,0.231394708,0.1917418,0.25
2378,0.485573471,0.24638505,0.35
2380,0.3497881,0.25205648,0.3
2381,0.447256118,0.25715813,0.33
2382,0.251226038,0.14567722,0.15
2384,0.159752235,0.1250501,0.19
2385,0.39517206,0.37442446,0.23
2386,0.224474072,0.24007621,0.35
2387,0.32938078,0.40697327,0.06
2388,0.503137946,0.5795029,0.16
2389,0.416277975,0.27102706,0.38
2390,0.517987728,0.8285469,0.9
2391,0.258224368,0.27135372,0.11
2392,0.379396766,0.32179803,0.19
2393,0.781202555,0.4472182,0.8
2394,0.586504459,0.66185963,0.95
2395,0.654821634,0.7088037,0.78
2398,0.305122495,0.24290353,0.31
2399,0.337960511,0.31337777,0.27
2400,0.43467325,0.62610024,0.49
2402,0.306011438,0.44534165,0.48
2403,0.639497101,0.6728821,0.97
2404,0.297137022,0.29752424,0.51
2405,0.36355865,0.26506987,0.2
2406,0.610254943,0.26760688,0.76
2407,0.736142755,0.5339208,0.82
2409,0.266926914,0.22177349,0.19
2410,0.159537345,0.073116764,0.31
2411,0.295053095,0.25238118,0.15
2413,0.260894686,0.23001856,0.36
2414,0.430301577,0.31687087,0.16
2415,0.525039375,0.32654276,0.37
2416,0.262453556,0.36135966,0.1
2419,0.477056861,0.27788833,0.83
2420,0.331642598,0.38712278,0.74
2425,0.371909291,0.2342222,0.18
2426,0.471954614,0.42880625,0.54
2427,0.797795415,0.6034264,1
2429,0.450468212,0.54812366,0.31
2430,0.245860443,0.3704881,0.04
2431,0.348489791,0.28299686,0.17
2433,0.76642096,0.8032345,0.69
2434,0.370758891,0.40356603,0.22
2435,0.755915046,0.66674846,0.74
2436,0.419860154,0.29179662,0.39
2437,0.388554752,0.35411757,0.45
2441,0.26569736,0.29859316,0.23
2444,0.386265576,0.21569996,0.11
2445,0.420967728,0.7035047,0.69
2449,0.344573677,0.22633712,0.55
2450,0.235887796,0.30662316,0.26
2451,0.141436696,0.08674514,0.1
2453,0.381738663,0.26509675,0.46
2455,0.648384869,0.3971874,0.25
2458,0.412045479,0.45335338,0.18
2459,0.59515363,0.4868838,0.1
2460,0.691321373,0.5043414,0.11
2461,0.290341675,0.30039376,0.2
2462,0.376752287,0.41292506,0.21
2463,0.551635385,0.5037643,0.59
2464,0.517989576,0.46079716,0.87
2465,0.449692637,0.30033776,0.09
2466,0.288476437,0.17955342,0.26
2467,0.486848831,0.50587696,0.66
2468,0.532566905,0.33983248,0.33
2469,0.475396246,0.7171771,0.53
2470,0.355412364,0.2143513,0.14
2471,0.651099861,0.4143314,0.31
2472,0.529355109,0.5631367,0.53
2473,0.518286824,0.58209425,0.2
2475,0.610491872,0.6835932,0.41
2476,0.486786455,0.46499294,0.14
2478,0.487527341,0.39096585,0.48
2480,0.619819343,0.5789328,0.62
2481,0.405464083,0.47593787,0.41
2482,0.446801454,0.58588856,0.16
2485,0.481437862,0.19040978,0.58
2486,0.376536429,0.16346905,0.14
2488,0.62253201,0.5536789,0.87
2490,0.384959906,0.42428935,0.24
2491,0.506076217,0.33887494,0.53
2492,0.296275795,0.19976324,0.09
2493,0.567424238,0.6843032,0.29
2494,0.556872368,0.29620498,0.34
2495,0.38490206,0.22612634,0.2
2496,0.492605478,0.39190578,0.76
2497,0.721940994,0.65825653,0.83
2498,0.36556384,0.5778755,0.53
2499,0.578630149,0.42371157,0.44
2501,0.295057982,0.18889931,0.17
2502,0.354257256,0.30280972,0.43
2503,0.383800209,0.27348956,0.51
2504,0.562872767,0.7914626,1
2506,0.423065424,0.3491661,0.43
2507,0.602165401,0.63599473,0.23
2508,0.310394526,0.21449623,0.07
2509,0.273784846,0.26365763,0.42
2510,0.477164328,0.79515433,0.13
2511,0.701191902,0.78365064,1
2512,0.3183873,0.18052258,0.08
2513,0.424344569,0.4190941,0.37
2514,0.370988131,0.5266048,0.36
2515,0.395506144,0.37651578,0.29
2516,0.4777807,0.33185604,0.39
2517,0.256867111,0.21312118,0.16
2518,0.318956405,0.24148646,0.28
2519,0.265090287,0.52936894,0.08
2520,0.586818159,0.550128,0.14
2521,0.25735423,0.23191743,0.02
2522,0.228381261,0.1818728,0.05
2523,0.526505589,0.48481807,0.82
2524,0.530582845,0.35831177,0.56
2528,0.947512031,0.8690235,1
2529,0.818906426,0.8752109,0.89
2530,0.805316627,0.5037369,0.89
2532,0.604259849,0.49735945,0.56
2534,0.693572462,0.69784474,0.24
2535,0.532141089,0.45926914,0.16
2536,0.515847623,0.37539613,0.62
2538,0.385754108,0.4304901,0.23
2539,0.85093236,0.7972575,0.9
2542,0.621528447,0.6581804,0.19
2543,0.872433066,0.8466821,0.83
2545,0.292620838,0.24518405,0.11
2546,0.866898477,0.85427094,0.86
2547,0.278274149,0.1861163,0.11
2549,0.694189608,0.40559244,0.27
2550,0.309757084,0.3845914,0.07
2551,0.840742826,0.8219123,0.88
2552,0.36734429,0.3342671,0.16
2553,0.629863501,0.5881495,1
2554,0.657463133,0.52343863,0.51
2555,0.810753524,0.9332061,0.83
2556,0.473225117,0.33675343,0.16
2557,0.454869658,0.32052034,0.2
2558,0.595368207,0.4590296,0.44
2559,0.421934754,0.31351537,0.11
2560,0.751234889,0.6190489,0.56
2562,0.704110622,0.69929475,0.7
2563,0.928407848,0.93427163,0.67
2565,0.715492487,0.7234172,0.75
2567,0.382755101,0.36132538,0.27
2568,0.675431252,0.74914795,0.73
2570,0.540071726,0.458767,0.09
2572,0.670912385,0.5883362,0.67
2573,0.602073252,0.37181246,0.53
2574,0.427263111,0.35661823,0.34
2575,0.904461503,0.7749072,0.9
2576,0.217738092,0.21524483,0.22
2577,0.80800426,0.7730428,0.63
2579,0.903506219,0.94760215,0.89
2580,0.735514402,0.6984801,0.87
2582,0.265722096,0.40739146,0.72
2583,0.305012852,0.23265634,0.64
2584,0.43590942,0.23698285,0.45
2586,0.225360706,0.24193832,0.37
2587,0.700791657,0.73682535,0.88
2588,0.659464121,0.5522732,0.68
2590,0.196917474,0.19247623,0.28
2591,0.468700409,0.60926527,0.15
2592,0.375309139,0.30903488,0.12
2593,0.614884555,0.5106988,0.94
2597,0.548830092,0.59427464,0.14
2599,0.366432458,0.34538153,0.42
2600,0.711562693,0.597764,0.43
2601,0.376365721,0.2140963,0.13
2602,0.621838093,0.45528436,0.2
2606,0.202207789,0.18533479,0.05
2607,0.201240823,0.24431096,0.31
2608,0.647818983,0.44293723,0.25
2609,0.418336689,0.3095434,0.07
2610,0.174981683,0.18476975,0.04
2611,0.45103389,0.29631883,0.09
2612,0.63097614,0.5440709,0.63
2613,0.740023851,0.52620155,0.64
2615,0.561834335,0.32660827,0.59
2616,0.316585481,0.5883919,0.6
2617,0.444818079,0.3745845,0.9
2618,0.580737233,0.7969104,0.41
2619,0.466587037,0.4502564,0.69
2622,0.791124344,0.531021,0.71
2623,0.350524127,0.45864207,0.71
2624,0.617010236,0.4991152,0.07
2625,0.591080785,0.393824,0.73
2626,0.407195091,0.24217115,0.15
2627,0.390090734,0.37376246,0.5
2628,0.415337741,0.5056041,0.26
2630,0.392232955,0.24289225,0.25
2631,0.590165913,0.525854,0.49
2632,0.495656043,0.27202174,0.4
2634,0.436975449,0.24308299,0.53
2635,0.319785088,0.3972413,0.28
2637,0.643957615,0.6699374,0.72
2639,0.731904984,0.6421809,0.36
2640,0.569776118,0.60436904,1
2643,0.607045293,0.7625763,0.73
2644,0.588112891,0.47861406,0.22
2646,0.311028987,0.2403875,0.05
2649,0.727598071,0.69908124,0.48
2650,0.333535105,0.22276865,0.05
2651,0.75068891,0.63342065,0.86
2652,0.654781103,0.55644226,0.23
2653,0.791502893,0.82842034,0.77
2654,0.718951762,0.5519128,0.26
2655,0.488585532,0.26216245,0.49
2656,0.792311668,0.7659307,0.94
2657,0.417844772,0.34447515,0.24
2658,0.606416881,0.37228918,0.49
2659,0.749393761,0.7790049,0.89
2660,0.150248647,0.13029625,0.18
2662,0.793156564,0.7809791,0.88
2663,0.507993937,0.41189703,0.55
2664,0.255147636,0.24388914,0.06
2666,0.510361969,0.31101647,0.24
2668,0.647854328,0.6572272,0.96
2670,0.305162698,0.2961101,0.22
2672,0.188284189,0.41855434,0.18
2673,0.284671426,0.337296,0.77
2676,0.436030596,0.5003761,0.1
2677,0.361276299,0.17281505,0.1
2678,0.343118519,0.20672156,0.63
2681,0.357972056,0.2648528,0.66
2682,0.761292577,0.41793963,0.44
2684,0.677489996,0.6157095,0.66
2685,0.545937717,0.51191354,0.75
2686,0.738935053,0.48500144,0.72
2687,0.269476116,0.19082575,0.15
2688,0.93069756,0.97326136,1
2689,0.387541473,0.14623539,0.06
2693,0.732272446,0.7368891,0.57
2694,0.714137912,0.5667295,0.47
2695,0.740921497,0.6303606,0.82
2696,0.365009874,0.19907981,0.17
2697,0.679734051,0.59722185,0.78
2698,0.381633401,0.4682506,0.22
2699,0.448553741,0.3093957,0.44
2700,0.32791087,0.26751038,0.22
2701,0.694484174,0.48347068,0.89
2702,0.854347885,0.77731985,1
2703,0.495061725,0.56499994,0.77
2704,0.296298176,0.27073163,0.55
2706,0.587060213,0.4255506,0.17
2708,0.654102027,0.32945088,0.27
2709,0.473383039,0.5438895,0.26
2711,0.622808874,0.63307124,0.47
2712,0.352932543,0.3311515,0.22
2713,0.32501018,0.2463485,0.23
2715,0.375720918,0.50689363,0.17
2717,0.342576265,0.28283653,0.38
2720,0.499309063,0.4649284,0.21
2721,0.580888152,0.62312293,0.46
2723,0.38217774,0.3529527,0.23
2724,0.862410128,0.84348583,0.77
2728,0.632821977,0.53119385,0.66
2729,0.878829002,0.7557132,0.97
2730,0.808873832,0.77415097,1
2731,0.72057277,0.7606673,0.81
2732,0.594948709,0.5497305,0.16
2733,0.509248495,0.3229809,0.23
2734,0.400586426,0.2766982,0.65
2735,0.748666286,0.6271059,0.83
2737,0.830360055,0.6054624,0.53
2740,0.387292296,0.38167807,0.08
2741,0.332330614,0.3834966,0.07
2742,0.484299183,0.39432517,0.08
2743,0.727269471,0.6644963,0.49
2745,0.260728002,0.18651545,0.08
2746,0.290174663,0.21403223,0.11
2747,0.254915178,0.2227847,0.07
2749,0.263013601,0.22357601,0.21
2750,0.284395754,0.17407817,0.16
2751,0.474301696,0.17101091,0.03
2752,0.50994736,0.3436301,0.63
2753,0.75595957,0.6550871,1
2754,0.625819445,0.41776156,0.98
2756,0.383426696,0.3922262,0.52
2758,0.82136476,0.74910426,1
2759,0.47912398,0.41440678,0.23
2760,0.575469077,0.5197038,0.93
2761,0.840463459,0.823128,1
2762,0.677425325,0.7661937,0.72
2763,0.359729558,0.35973245,0.4
2764,0.544823885,0.32014918,0.13
2765,0.588302314,0.40288305,0.42
2766,0.379177481,0.4431631,0.08
2767,0.74793613,0.68831825,0.58
2769,0.75612855,0.7131991,1
2771,0.74855864,0.6046697,0.18
2772,0.663593113,0.5549821,0.85
2774,0.906464577,0.64218885,0.9
2776,0.384721458,0.21545438,0.32
2777,0.563654542,0.44849086,0.79
2780,0.489378214,0.40541905,0.48
2782,0.292134196,0.24437885,0.05
2784,0.392495662,0.23486677,0.09
2785,0.48949036,0.45786998,0.16
2786,0.33983478,0.33906212,0.08
2787,0.374966383,0.2705965,0.08
2788,0.438006699,0.3784113,0.11
2789,0.276062369,0.3231802,0.05
2790,0.448449284,0.4722516,0.08
2791,0.511321604,0.52980405,0.15
2792,0.348178923,0.13211706,0.09
2793,0.361631453,0.5678365,0.13
2795,0.547909558,0.556897,0.73
2796,0.219849512,0.27151802,0.2
2797,0.389246345,0.27483034,0.28
2798,0.339845598,0.34339753,0.17
2799,0.533835053,0.57347536,0.97
2800,0.441104323,0.31561342,0.1
2801,0.369977504,0.41594267,0.19
2802,0.714456081,0.6305597,0.26
2803,0.72774899,0.86345696,0.9
2804,0.221560493,0.17921327,0.11
2805,0.735179842,0.78624207,1
2806,0.656023979,0.53423417,0.46
2807,0.151307523,0.20533876,0.16
2808,0.328015387,0.36278114,0.17
2809,0.473732352,0.2846754,0.29
2811,0.832851052,0.9227809,1
2814,0.843591392,0.8448612,1
2816,0.539839149,0.32420728,0.63
2817,0.784605801,0.5903253,0.7
2818,0.660006344,0.7107634,0.56
2819,0.375069648,0.26151714,0.13
2820,0.733861208,0.41536963,0.86
2821,0.884245694,0.8605809,0.9
2822,0.420415848,0.55776024,0.29
2823,0.790020347,0.63348585,0.77
2824,0.847351015,0.73838866,0.8
2826,0.668080151,0.463143,0.86
2827,0.756007969,0.78939813,1
2828,0.710394859,0.85273355,1
2829,0.808669984,0.7834817,0.68
2830,0.899241149,0.92545235,1
2831,0.87050432,0.820782,0.87
2832,0.940138042,0.947186,0.87
2834,0.876416266,0.67172354,0.56
2835,0.9006356,0.81520444,0.89
2837,0.906970739,0.86389357,0.87
2839,0.777853847,0.7509886,0.76
2840,0.563881814,0.5456229,0.83
2841,0.836437881,0.75473243,0.91
2842,0.921888053,0.8687012,0.76
2843,0.335005164,0.30114257,0.34
2844,0.840055168,0.9195507,0.95
2845,0.528734207,0.36022925,0.43
2846,0.689365149,0.6984479,1
2849,0.931526005,0.9382137,1
2850,0.932043552,0.95452505,1
2852,0.395869881,0.9120732,1
2853,0.553857207,0.78952336,0.71
2854,0.75701648,0.8795713,0.77
2855,0.755102694,0.89012736,0.81
2856,0.745773077,0.93237025,0.99
2857,0.501473427,0.89687884,0.64
2859,0.888287306,0.6806668,0.86
2860,0.78335923,0.92778355,1
2861,0.913067818,0.9183488,1
2862,0.761765361,0.844359,0.71
2865,0.865846992,0.8942462,0.82
2866,0.695184946,0.90591824,0.91
2867,0.919586301,0.88753283,0.7
2868,0.857012868,0.6832188,0.47
2869,0.821303546,0.88160783,0.61
2870,0.910835266,0.8504499,0.96
2871,0.753292322,0.9734788,0.84
2872,0.769800186,0.80276275,0.99
2873,0.838586688,0.78564686,0.92
2875,0.386956543,0.32818928,0.2
2876,0.86575228,0.8641361,1
2877,0.873165727,0.57519096,1
2878,0.767975569,0.60132164,0.38
2879,0.727907002,0.67482287,1
2880,0.527092457,0.31078678,0.47
2883,0.847955048,0.92526466,0.8
2885,0.289423138,0.36640224,0.58
2886,0.808749914,0.87898415,0.8
2887,0.52903229,0.54626185,0.29
2888,0.884821892,0.866557,0.92
2889,0.676044226,0.6269059,0.63
2890,0.945437193,0.8162772,1
2892,0.464257628,0.31329045,0.22
2893,0.759505749,0.7677092,0.92
2894,0.899728119,0.8313886,0.92
2896,0.414849877,0.48800278,0.36
2897,0.492297977,0.32695472,0.59
2899,0.618357003,0.57580835,0.37
2900,0.810754597,0.636874,0.07
2902,0.451632619,0.2827584,0.21
2903,0.333217412,0.3636196,0.19
2904,0.525581062,0.28508395,0.33
2905,0.793619275,0.6002131,0.77
2906,0.41308865,0.5164586,0.64
2907,0.841135919,0.8075458,0.89
2908,0.878917098,0.7850399,0.8
2910,0.505258143,0.5506399,0.94
2911,0.726712763,0.95466346,0.55
2912,0.684596777,0.7811428,0.97
2913,0.954656184,0.9427788,0.82
2914,0.455989152,0.4073712,0.24
2915,0.828959763,0.8030674,0.99
2916,0.308182597,0.2830917,0.21
2917,0.282962173,0.28513733,0.2
2918,0.348542392,0.22969973,0.28
2919,0.703566492,0.80242425,1
2921,0.907209635,0.8745506,0.75
2922,0.672180176,0.99837786,0.9
2923,0.553060949,0.88749325,0.96
2925,0.865370095,0.8975069,1
2926,0.735982955,0.4326662,0.2
2927,0.208270013,0.41779858,0.56
2930,0.785916209,0.7674111,0.93
2932,0.755299568,0.5848987,0.86
2933,0.912930787,0.9241847,0.89
2934,0.930718839,0.97473854,1
2935,0.37543723,0.38058698,0.26
2937,0.891513586,0.8579083,0.38
2939,0.747783244,0.649337,0.94
2940,0.803599238,0.80469877,1
2941,0.441877693,0.2703822,0.5
2942,0.916508079,0.92967486,1
2943,0.738385499,0.63454604,0.97
2944,0.90090245,0.94154984,0.82
2945,0.696745157,0.848169,0.66
2946,0.947356403,0.89670527,0.89
2947,0.937620044,0.8995871,0.88
2948,0.721629977,0.75899434,0.44
2949,0.256708473,0.27494204,0.22
2950,0.298768938,0.23962565,0.08
2952,0.941452682,0.9536922,0.99
2953,0.809264362,0.62859666,0.93
2954,0.933421612,0.76414263,0.96
2955,0.478693634,0.51264125,0.78
2956,0.847279966,0.85004115,0.87
2957,0.513396263,0.31970686,0.31
2961,0.450522333,0.4395529,0.49
2962,0.66204983,0.6661261,0.82
2963,0.305567414,0.31546766,0.54
2964,0.289754599,0.30633134,0.2
2965,0.564479589,0.58521366,0.4
2967,0.250633299,0.691508,0.27
2968,0.766220868,0.6136056,0.81
2970,0.69906497,0.7367437,0.8
2971,0.953267038,0.82957125,0.84
2972,0.462191433,0.27382457,0.26
2973,0.940348685,0.9267308,0.86
2974,0.505668879,0.8105996,0.88
2975,0.328218073,0.24750254,0.07
2976,0.428108662,0.2544674,0.09
2977,0.801339567,0.7496974,0.86
2978,0.515545726,0.32997832,0.57
2980,0.527485967,0.75009626,0.76
2981,0.2690413,0.3880551,0.2
2982,0.548661053,0.5042743,0.81
2984,0.225700095,0.2841194,0.19
2985,0.853448451,0.860782,1
2986,0.553565323,0.4553694,0.47
2987,0.742050648,0.7924344,0.53
2988,0.943012595,0.92851,0.84
2989,0.689155877,0.83784854,0.94
2992,0.62800622,0.8460522,0.64
2993,0.844745457,0.77698416,0.84
2994,0.487912774,0.44878715,0.26
2996,0.771238029,0.7586317,0.78
2998,0.76284039,0.7793158,0.94
2999,0.53011173,0.5666612,0.69
