,gene,solubility,prediction
402,1698,0.41999998688697815,0.3490779399871826
344,1699,0.23999999463558197,0.5311018228530884
469,1700,0.07000000029802322,0.1940883994102478
595,1701,0.2800000011920929,0.33739274740219116
149,1702,0.28999999165534973,0.39757657051086426
2213,1703,0.20999999344348907,0.29176434874534607
1080,1704,0.5199999809265137,0.5156477689743042
1500,1705,0.49000000953674316,0.5068663358688354
385,1706,0.25999999046325684,0.5030527710914612
1167,1707,0.17000000178813934,0.371049702167511
451,1708,0.20000000298023224,0.21721003949642181
2098,1710,1.0,0.8379038572311401
1564,1711,0.15000000596046448,0.3356422185897827
1224,1713,0.03999999910593033,0.2591359615325928
696,1714,0.8999999761581421,0.5482454895973206
1143,1715,0.7699999809265137,0.7462730407714844
1118,1716,0.38999998569488525,0.4553881287574768
2026,1719,0.33000001311302185,0.6628413200378418
1539,1720,0.5799999833106995,0.41087567806243896
2043,1722,0.3700000047683716,0.404509574174881
2055,1723,0.6700000166893005,0.4314690828323364
1221,1724,0.07000000029802322,0.17790716886520386
299,1725,0.4699999988079071,0.6554242372512817
718,1726,0.20000000298023224,0.3469945788383484
139,1728,0.75,0.45898136496543884
1911,1730,0.23999999463558197,0.20681409537792206
589,1734,0.8199999928474426,0.6541258692741394
1042,1736,1.0,0.49210309982299805
59,1737,0.49000000953674316,0.21311061084270477
594,1738,0.15000000596046448,0.21554632484912872
1215,1739,0.75,0.4783896207809448
741,1740,0.6100000143051147,0.45487305521965027
1441,1742,0.07000000029802322,0.3030872642993927
1769,1744,1.0,0.851260781288147
1458,1747,0.47999998927116394,0.6732079386711121
2019,1748,0.7699999809265137,0.6075131893157959
62,1749,0.1899999976158142,0.34436285495758057
477,1750,0.09000000357627869,0.38597843050956726
2139,1752,0.49000000953674316,0.7062870264053345
572,1753,0.3199999928474426,0.23613081872463226
445,1754,0.23999999463558197,0.4385359287261963
737,1755,0.07999999821186066,0.28156623244285583
446,1756,0.38999998569488525,0.6143984198570251
1344,1759,0.9200000166893005,0.661209762096405
2172,1760,0.2199999988079071,0.22719424962997437
1077,1762,0.07999999821186066,0.27319613099098206
2174,1763,0.2199999988079071,0.33781662583351135
1706,1764,0.699999988079071,0.677396297454834
849,1765,0.5600000023841858,0.899432361125946
33,1766,0.7699999809265137,0.6394973397254944
1558,1767,0.7900000214576721,0.40842872858047485
463,1768,0.8399999737739563,0.5531316995620728
1285,1770,0.15000000596046448,0.28843623399734497
1623,1771,0.9900000095367432,0.579921543598175
1121,1772,0.3100000023841858,0.38784170150756836
1521,1773,0.5699999928474426,0.48906469345092773
1296,1774,0.5400000214576721,0.3277002274990082
1916,1776,1.0,0.6141208410263062
1869,1777,0.23999999463558197,0.3313461244106293
1181,1778,0.7200000286102295,0.644419252872467
1962,1779,0.49000000953674316,0.3362598717212677
1416,1780,0.6200000047683716,0.5205599665641785
1780,1783,0.25,0.6526617407798767
144,1785,0.14000000059604645,0.6247360706329346
1848,1787,0.800000011920929,0.6170986890792847
1952,1788,0.9399999976158142,0.6594696044921875
2205,1789,1.0,0.4522619843482971
459,1790,0.15000000596046448,0.17229166626930237
2215,1791,0.7200000286102295,0.7582136988639832
1003,1792,0.8299999833106995,0.29347333312034607
1023,1793,0.1599999964237213,0.21696262061595917
2018,1796,0.41999998688697815,0.324669748544693
282,1797,0.10999999940395355,0.3344249427318573
954,1800,0.14000000059604645,0.5090126395225525
500,1801,0.6200000047683716,0.6995075345039368
758,1802,0.23999999463558197,0.42724260687828064
497,1804,0.36000001430511475,0.20453114807605743
130,1805,0.7799999713897705,0.8638487458229065
1322,1806,0.6899999976158142,0.5959914326667786
707,1807,0.03999999910593033,0.19270728528499603
292,1808,0.4699999988079071,0.3501559793949127
1931,1809,0.14000000059604645,0.47150087356567383
1353,1810,0.05999999865889549,0.2154819220304489
1100,1811,0.20000000298023224,0.40866604447364807
663,1814,0.18000000715255737,0.30323997139930725
1868,1815,0.6600000262260437,0.640936553478241
238,1817,0.5400000214576721,0.5849004983901978
331,1818,0.25999999046325684,0.4506244361400604
1084,1819,1.0,0.7167438268661499
1479,1820,0.25999999046325684,0.25492364168167114
1691,1821,0.7900000214576721,0.5841503143310547
1260,1825,0.3799999952316284,0.36487501859664917
1888,1826,0.7799999713897705,0.7322667241096497
1489,1827,0.5,0.48545026779174805
717,1828,0.10999999940395355,0.3444616198539734
1921,1830,0.36000001430511475,0.5680011510848999
1720,1831,0.4099999964237213,0.706035315990448
1557,1832,0.41999998688697815,0.46428629755973816
1770,1834,0.7200000286102295,0.7011869549751282
1319,1836,0.7799999713897705,0.5971376895904541
1304,1837,0.6800000071525574,0.8289444446563721
1960,1838,0.6800000071525574,0.7713120579719543
1518,1839,0.38999998569488525,0.3404039144515991
1281,1840,0.1899999976158142,0.9146416187286377
1087,1841,0.17000000178813934,0.3243582844734192
1146,1842,0.41999998688697815,0.30668601393699646
1902,1843,0.6700000166893005,0.5659013986587524
821,1844,0.07999999821186066,0.17209459841251373
736,1845,0.2199999988079071,0.2038203477859497
1317,1846,0.6200000047683716,0.5877227783203125
1796,1847,0.3799999952316284,0.42099159955978394
1809,1849,0.17000000178813934,0.5509827136993408
535,1850,0.47999998927116394,0.5369247198104858
1111,1851,0.41999998688697815,0.3164050877094269
2208,1853,0.5,0.37593960762023926
2141,1854,0.7799999713897705,0.4871714413166046
1966,1855,0.9800000190734863,0.7461835145950317
458,1856,0.7900000214576721,0.7715778350830078
1546,1858,0.11999999731779099,0.25754502415657043
2233,1859,0.7699999809265137,0.3842838704586029
1268,1860,1.0,0.6630663275718689
134,1861,0.07999999821186066,0.4677390456199646
716,1863,0.5,0.8303569555282593
1669,1864,0.7699999809265137,0.629000723361969
2128,1866,0.33000001311302185,0.3699737787246704
1196,1867,0.3499999940395355,0.21005159616470337
881,1868,0.05999999865889549,0.24913907051086426
1347,1869,0.05999999865889549,0.34596937894821167
1595,1870,0.20000000298023224,0.2757958173751831
771,1871,1.0,0.9435691237449646
915,1872,0.10999999940395355,0.43569886684417725
170,1873,0.30000001192092896,0.7659061551094055
1125,1874,0.5199999809265137,0.6697555184364319
812,1875,0.5199999809265137,0.20820161700248718
1598,1876,1.0,0.23063017427921295
179,1877,0.7900000214576721,0.7960939407348633
1127,1878,0.25,0.47818559408187866
1944,1879,0.699999988079071,0.4001117944717407
726,1880,0.20000000298023224,0.6167059540748596
2194,1881,0.5899999737739563,0.6021474003791809
886,1882,0.3700000047683716,0.5817210078239441
1762,1883,1.0,0.4097760021686554
1703,1885,0.20000000298023224,0.7838947772979736
553,1887,0.8100000023841858,0.7402543425559998
307,1888,1.0,0.6805853247642517
1707,1890,0.7300000190734863,0.8028563857078552
1085,1892,0.5,0.8747245073318481
2006,1893,1.0,0.6229802966117859
2089,1894,0.75,0.6582636833190918
734,1896,0.7400000095367432,0.1596067100763321
2130,1898,0.9800000190734863,0.7235351800918579
529,1899,0.11999999731779099,0.8089033365249634
154,1901,1.0,0.8248481154441833
1892,1902,0.7900000214576721,0.6620038151741028
219,1903,0.8700000047683716,0.662146270275116
2004,1904,0.10999999940395355,0.3181823492050171
838,1905,0.05999999865889549,0.7415056228637695
1527,1906,0.10000000149011612,0.3280505836009979
1162,1907,0.38999998569488525,0.47921857237815857
1450,1908,0.550000011920929,0.5154166221618652
1840,1909,0.07999999821186066,0.297117680311203
162,1910,0.3499999940395355,0.4509700834751129
448,1911,0.9200000166893005,0.6233751773834229
1725,1912,1.0,0.6721407771110535
964,1914,1.0,0.7347529530525208
1663,1915,0.49000000953674316,0.4323025643825531
1660,1916,0.11999999731779099,0.3367109000682831
969,1917,0.14000000059604645,0.40237435698509216
918,1918,0.3700000047683716,0.5713702440261841
1230,1919,0.10999999940395355,0.5012577176094055
1093,1920,0.2199999988079071,0.4390156865119934
81,1921,0.2199999988079071,0.2887694537639618
1735,1922,0.75,0.6544462442398071
1258,1923,0.30000001192092896,0.5038852691650391
284,1924,1.0,0.843926727771759
958,1927,0.3499999940395355,0.5158746838569641
806,1929,0.30000001192092896,0.254048615694046
1430,1930,0.3700000047683716,0.5501812100410461
1360,1931,0.07000000029802322,0.3733862638473511
1284,1932,0.2800000011920929,0.37043869495391846
982,1934,1.0,0.6679783463478088
196,1935,1.0,0.7739487886428833
708,1938,1.0,0.8325484395027161
57,1940,0.5,0.7460476756095886
599,1941,1.0,0.6270174384117126
1950,1943,0.41999998688697815,0.6244351267814636
1544,1945,0.2199999988079071,0.6967117190361023
1853,1946,0.6299999952316284,0.6495617628097534
1934,1947,0.5699999928474426,0.48753973841667175
1757,1948,0.15000000596046448,0.6406766176223755
938,1949,0.15000000596046448,0.64693284034729
1006,1950,0.4099999964237213,0.6721057295799255
1387,1951,0.6700000166893005,0.5391076803207397
591,1952,0.8399999737739563,0.7598167061805725
628,1955,0.07999999821186066,0.4449990689754486
498,1956,0.5,0.5170396566390991
667,1957,0.11999999731779099,0.6242398619651794
1797,1958,0.6200000047683716,0.5318378210067749
1909,1959,0.5199999809265137,0.7448562383651733
673,1960,0.25,0.48798802495002747
1427,1961,0.10999999940395355,0.3982188105583191
303,1962,0.6299999952316284,0.6598780155181885
1704,1963,0.8899999856948853,0.8728476762771606
1381,1965,0.5899999737739563,0.8089780211448669
2016,1967,0.5400000214576721,0.5584048628807068
95,1968,0.36000001430511475,0.5317748188972473
1896,1969,0.10000000149011612,0.23012690246105194
1142,1970,0.6899999976158142,0.6332444548606873
400,1972,0.05999999865889549,0.4802829325199127
2049,1973,0.10999999940395355,0.17763860523700714
725,1974,0.6299999952316284,0.6464041471481323
1202,1975,1.0,0.7516882419586182
1656,1976,0.17000000178813934,0.2951817810535431
1573,1977,0.11999999731779099,0.37680864334106445
1483,1978,0.7099999785423279,0.3024873733520508
1385,1981,0.550000011920929,0.636117160320282
1070,1982,0.6800000071525574,0.6147698163986206
1463,1983,0.5799999833106995,0.38997939229011536
438,1984,0.17000000178813934,0.40765413641929626
1842,1985,0.23000000417232513,0.48941487073898315
1545,1986,0.3100000023841858,0.6556472778320312
549,1988,0.3199999928474426,0.6801674962043762
537,1989,0.8199999928474426,0.746626079082489
1209,1990,0.7300000190734863,0.30261504650115967
2041,1991,0.9100000262260437,0.9142820239067078
1291,1992,0.14000000059604645,0.47762662172317505
257,1994,0.09000000357627869,0.6449485421180725
186,1996,0.17000000178813934,0.4849897623062134
193,1997,0.5600000023841858,0.5163549780845642
1736,1999,1.0,0.7464711666107178
730,2001,0.41999998688697815,0.20992882549762726
1607,2003,0.800000011920929,0.7680757641792297
442,2004,0.7699999809265137,0.5108135342597961
883,2005,0.6000000238418579,0.7595158219337463
1009,2006,0.9100000262260437,0.49487802386283875
864,2007,1.0,0.4804092347621918
268,2009,0.8500000238418579,0.7772674560546875
580,2010,0.7400000095367432,0.6700061559677124
2032,2011,0.05000000074505806,0.21891586482524872
2083,2012,0.949999988079071,0.8840139508247375
2086,2013,0.800000011920929,0.7748917937278748
2036,2014,0.4000000059604645,0.5935831665992737
985,2015,0.18000000715255737,0.3243567943572998
1505,2016,1.0,0.7951302528381348
1679,2017,0.20000000298023224,0.4069484770298004
1328,2018,0.3199999928474426,0.557883620262146
2147,2019,0.36000001430511475,0.44215449690818787
1901,2020,0.5,0.4961683452129364
2092,2021,0.49000000953674316,0.5480661988258362
722,2022,0.800000011920929,0.5762807130813599
2039,2024,0.15000000596046448,0.27972298860549927
1372,2026,0.15000000596046448,0.5274311304092407
125,2029,0.28999999165534973,0.3457925021648407
1766,2030,0.28999999165534973,0.6959318518638611
598,2032,1.0,0.6648346781730652
2081,2033,0.17000000178813934,0.5959600210189819
1629,2034,0.6000000238418579,0.5377081632614136
1675,2035,0.5799999833106995,0.6546531915664673
1730,2036,0.2800000011920929,0.18159271776676178
488,2037,1.0,0.8277500867843628
2029,2038,0.9200000166893005,0.8202048540115356
325,2040,0.11999999731779099,0.3040217459201813
649,2041,0.12999999523162842,0.4069807827472687
173,2042,0.17000000178813934,0.2987336218357086
427,2044,0.4000000059604645,0.7640321254730225
2109,2045,0.23000000417232513,0.5925681591033936
2131,2046,0.1899999976158142,0.535912811756134
925,2047,0.6100000143051147,0.6500641107559204
1591,2048,0.4000000059604645,0.601486086845398
188,2050,0.03999999910593033,0.20655836164951324
687,2051,0.1899999976158142,0.5264936089515686
2013,2052,0.7799999713897705,0.5149232745170593
973,2053,0.8399999737739563,0.6038858890533447
539,2054,0.1599999964237213,0.4269557595252991
1719,2055,0.9100000262260437,0.6805464029312134
1767,2056,0.8100000023841858,0.8051667213439941
1567,2059,0.699999988079071,0.7654032707214355
1537,2060,0.49000000953674316,0.30016517639160156
1287,2061,0.9200000166893005,0.8581737279891968
1403,2062,0.8100000023841858,0.8307377099990845
675,2063,0.6600000262260437,0.7061138153076172
233,2064,0.1599999964237213,0.2384381741285324
1048,2065,0.8299999833106995,0.7578112483024597
1903,2066,0.6100000143051147,0.5073446035385132
2124,2067,0.3700000047683716,0.3056393563747406
1649,2068,0.9100000262260437,0.6069372892379761
2164,2070,0.8600000143051147,0.9110071659088135
887,2071,0.8399999737739563,0.8338133692741394
889,2072,0.6600000262260437,0.7814204692840576
1164,2073,0.6700000166893005,0.33382296562194824
844,2074,1.0,0.9430519938468933
1470,2075,0.3199999928474426,0.5500679016113281
579,2076,0.5699999928474426,0.5656010508537292
2186,2077,0.7200000286102295,0.874164342880249
1069,2078,0.7699999809265137,0.28399795293807983
73,2080,0.9100000262260437,0.7982823252677917
1256,2081,1.0,0.845513641834259
242,2082,0.49000000953674316,0.30296948552131653
1519,2083,0.38999998569488525,0.44215503334999084
1033,2084,0.8999999761581421,0.8195236325263977
1772,2085,0.8799999952316284,0.9239674210548401
1039,2087,0.6700000166893005,0.8207738399505615
131,2088,0.3700000047683716,0.5208213329315186
108,2089,0.9599999785423279,0.7471425533294678
1865,2090,0.5899999737739563,0.26211079955101013
336,2091,0.949999988079071,0.9509110450744629
2120,2094,0.4300000071525574,0.5117632746696472
1194,2096,0.7699999809265137,0.7476276755332947
1619,2097,0.4099999964237213,0.3751014471054077
1306,2100,0.8899999856948853,0.8614263534545898
1131,2101,0.8999999761581421,0.8335458636283875
172,2102,0.9300000071525574,0.8409819006919861
546,2103,0.8700000047683716,0.6647177934646606
1831,2104,0.7099999785423279,0.8795273303985596
2190,2105,0.7900000214576721,0.7740605473518372
330,2106,0.019999999552965164,0.24647827446460724
2044,2107,0.6499999761581421,0.8084354996681213
700,2108,0.8199999928474426,0.9552980661392212
1515,2109,1.0,0.89346843957901
1695,2110,0.9700000286102295,0.9460901021957397
1889,2111,1.0,0.9215402007102966
1850,2112,0.949999988079071,0.8590099215507507
354,2113,1.0,0.931166410446167
1559,2114,0.8399999737739563,0.7239398956298828
66,2115,0.27000001072883606,0.2993863821029663
762,2116,0.9200000166893005,0.7880571484565735
1913,2117,0.9800000190734863,0.9138933420181274
647,2120,0.3199999928474426,0.43182316422462463
1600,2121,0.8100000023841858,0.6248840093612671
627,2122,0.4399999976158142,0.3777758777141571
577,2124,0.3400000035762787,0.4059581160545349
291,2125,0.8600000143051147,0.6500728726387024
71,2126,0.7699999809265137,0.7326948046684265
796,2128,0.2199999988079071,0.46843162178993225
1376,2129,0.6899999976158142,0.6553246974945068
1514,2130,0.6499999761581421,0.5982110500335693
711,2131,0.6800000071525574,0.6846689581871033
348,2132,0.8999999761581421,0.9196839928627014
1974,2136,1.0,0.8786370754241943
1682,2137,0.5099999904632568,0.37222257256507874
1753,2138,1.0,0.9389500617980957
276,2139,1.0,0.7618505954742432
798,2140,0.9700000286102295,0.6529425978660583
2116,2141,0.7799999713897705,0.7845125794410706
1478,2142,0.3100000023841858,0.8670971393585205
1498,2143,0.8399999737739563,0.8422567844390869
1752,2144,0.25999999046325684,0.5465577244758606
1138,2145,0.9100000262260437,0.8305715322494507
614,2148,0.8700000047683716,0.8662466406822205
2061,2150,1.0,0.9166473150253296
189,2151,0.8100000023841858,0.7359052300453186
15,2152,0.23999999463558197,0.16076703369617462
1774,2154,0.10999999940395355,0.2053561508655548
1526,2156,1.0,0.9164702296257019
1117,2157,1.0,0.7234972715377808
1054,2158,0.33000001311302185,0.35983189940452576
63,2159,1.0,0.8098179697990417
1019,2160,0.8700000047683716,0.9091134667396545
1310,2161,0.9800000190734863,0.8595520853996277
1314,2162,0.3100000023841858,0.4936368465423584
2155,2163,0.9700000286102295,0.8429388403892517
1745,2165,0.9700000286102295,0.8915131092071533
270,2167,1.0,0.8670377731323242
1460,2170,0.5099999904632568,0.7860704064369202
1439,2171,1.0,0.9067932367324829
1990,2172,0.47999998927116394,0.7332308888435364
942,2173,0.2800000011920929,0.7139286994934082
1383,2175,0.18000000715255737,0.38269665837287903
301,2178,0.30000001192092896,0.3458172380924225
1187,2179,1.0,0.9197536110877991
1563,2180,0.550000011920929,0.5069292783737183
1229,2184,1.0,0.857134222984314
909,2185,1.0,0.8811051249504089
701,2186,0.23999999463558197,0.7553404569625854
1300,2187,0.8500000238418579,0.8487125635147095
1141,2188,0.15000000596046448,0.6929312944412231
820,2189,0.15000000596046448,0.24307940900325775
1922,2190,0.800000011920929,0.8228749632835388
80,2191,0.3100000023841858,0.2589803636074066
97,2194,1.0,0.9237527251243591
898,2195,0.550000011920929,0.5213094353675842
1895,2196,1.0,0.7539089918136597
271,2197,0.07000000029802322,0.18869240581989288
960,2198,1.0,0.42949894070625305
1105,2199,0.6499999761581421,0.6809386014938354
1758,2200,0.6200000047683716,0.6354861855506897
855,2201,0.05999999865889549,0.21335765719413757
409,2202,0.10000000149011612,0.2899486720561981
570,2203,0.05000000074505806,0.25432130694389343
259,2204,0.27000001072883606,0.2577802538871765
1301,2205,0.9100000262260437,0.5275318622589111
161,2206,0.09000000357627869,0.19429142773151398
1553,2208,0.09000000357627869,0.14184243977069855
1289,2210,0.18000000715255737,0.23276394605636597
349,2211,0.27000001072883606,0.560939610004425
1004,2212,0.18000000715255737,0.1900966614484787
2015,2213,0.9399999976158142,0.4163653552532196
968,2214,0.8199999928474426,0.3457953631877899
1282,2215,0.7699999809265137,0.4413083493709564
217,2216,0.07999999821186066,0.33430132269859314
1411,2217,0.3199999928474426,0.23026423156261444
1102,2218,0.20000000298023224,0.2696914076805115
1581,2219,0.33000001311302185,0.42203086614608765
2227,2220,0.15000000596046448,0.44511741399765015
1278,2221,0.7599999904632568,0.4022953510284424
1028,2222,0.8399999737739563,0.48645803332328796
978,2223,0.6899999976158142,0.3077363669872284
797,2224,0.11999999731779099,0.26356905698776245
1456,2227,0.05000000074505806,0.2373417317867279
533,2228,0.1599999964237213,0.23309220373630524
157,2229,0.44999998807907104,0.36131608486175537
492,2232,0.5099999904632568,0.37773290276527405
1149,2233,0.6000000238418579,0.40497153997421265
1538,2235,0.07000000029802322,0.2688387334346771
1097,2239,0.3499999940395355,0.3495786786079407
339,2241,0.5899999737739563,0.5238109827041626
1226,2242,0.07000000029802322,0.23125973343849182
902,2243,0.20000000298023224,0.2614790201187134
486,2244,0.3700000047683716,0.6976346373558044
1445,2245,0.07000000029802322,0.3183908462524414
343,2246,0.49000000953674316,0.46481451392173767
1043,2247,0.10000000149011612,0.32631492614746094
1710,2248,0.8600000143051147,0.5073555707931519
666,2250,0.5799999833106995,0.32779258489608765
401,2251,0.27000001072883606,0.17736749351024628
329,2252,0.11999999731779099,0.2644031345844269
1323,2253,0.07000000029802322,0.32822421193122864
774,2254,0.3499999940395355,0.40809381008148193
1645,2256,0.03999999910593033,0.5444052815437317
505,2258,0.09000000357627869,0.3364359438419342
1474,2259,0.9100000262260437,0.4795108139514923
1655,2260,0.07000000029802322,0.38988590240478516
1512,2261,0.25999999046325684,0.49512267112731934
967,2262,0.1899999976158142,0.27070721983909607
603,2264,0.4699999988079071,0.24343159794807434
1337,2265,0.8899999856948853,0.6585167646408081
1744,2266,0.3100000023841858,0.27980974316596985
30,2267,0.27000001072883606,0.37334445118904114
582,2268,0.10000000149011612,0.38256728649139404
956,2270,0.6499999761581421,0.45166015625
620,2272,0.03999999910593033,0.3223155736923218
510,2273,1.0,0.3346285820007324
275,2274,0.6200000047683716,0.38261884450912476
2080,2275,0.27000001072883606,0.2483755201101303
2002,2277,0.3499999940395355,0.3241141736507416
1917,2278,0.949999988079071,0.8687072396278381
1107,2279,0.5099999904632568,0.3832339644432068
1677,2280,0.019999999552965164,0.16898134350776672
1357,2282,0.09000000357627869,0.3163120150566101
216,2284,0.15000000596046448,0.569351315498352
2142,2287,0.10999999940395355,0.20090769231319427
1671,2289,0.7799999713897705,0.3513486385345459
919,2290,0.09000000357627869,0.3542729914188385
1887,2291,0.09000000357627869,0.31020835041999817
279,2292,0.9900000095367432,0.8185427784919739
199,2293,0.1899999976158142,0.3776039779186249
997,2294,0.6100000143051147,0.6091839075088501
513,2295,0.3400000035762787,0.23548392951488495
155,2296,0.9399999976158142,0.8077188730239868
1866,2297,0.5099999904632568,0.6692743301391602
1995,2299,0.6200000047683716,0.37227824330329895
1034,2300,0.949999988079071,0.7321564555168152
906,2301,0.30000001192092896,0.5627188682556152
1577,2302,0.17000000178813934,0.4020909070968628
209,2303,0.3100000023841858,0.43116295337677
133,2305,0.7599999904632568,0.585175633430481
431,2307,0.7599999904632568,0.4938325881958008
2197,2309,0.6299999952316284,0.5668472647666931
1382,2310,0.6499999761581421,0.5719912052154541
36,2311,0.30000001192092896,0.4471624195575714
1951,2313,0.5099999904632568,0.5303551554679871
664,2314,0.6899999976158142,0.5372703075408936
885,2315,0.7599999904632568,0.2539900839328766
1608,2316,0.2199999988079071,0.3146127462387085
839,2319,0.18000000715255737,0.21108663082122803
1788,2320,0.9900000095367432,0.7488589882850647
1667,2321,0.11999999731779099,0.25998303294181824
83,2322,0.28999999165534973,0.33381178975105286
1201,2323,0.550000011920929,0.3376176059246063
1808,2324,0.8100000023841858,0.5304266810417175
1792,2325,0.15000000596046448,0.276262104511261
773,2326,0.7599999904632568,0.5742643475532532
1839,2327,0.33000001311302185,0.32024818658828735
1540,2328,0.2199999988079071,0.34263876080513
474,2330,0.14000000059604645,0.1521657109260559
951,2331,0.2199999988079071,0.5747900605201721
318,2332,0.47999998927116394,0.3043147027492523
1946,2336,0.6499999761581421,0.6535388827323914
55,2337,0.14000000059604645,0.22494523227214813
60,2338,0.20000000298023224,0.2614688277244568
2022,2339,0.6399999856948853,0.5375869870185852
2088,2340,0.7900000214576721,0.8049634099006653
111,2341,0.9599999785423279,0.884531557559967
1172,2342,0.23000000417232513,0.27720558643341064
801,2343,0.03999999910593033,0.20355986058712006
1095,2344,0.6299999952316284,0.6073711514472961
447,2345,0.07000000029802322,0.15986497700214386
1699,2346,0.20999999344348907,0.3054703176021576
1579,2347,0.6700000166893005,0.3874592185020447
1400,2348,0.8999999761581421,0.6080140471458435
0,2350,0.20999999344348907,0.5508871674537659
2195,2351,0.14000000059604645,0.3696857690811157
1643,2352,0.8299999833106995,0.5309381484985352
1556,2353,0.05999999865889549,0.3238639235496521
2065,2354,0.23999999463558197,0.2551456391811371
1807,2355,0.23999999463558197,0.5189880132675171
939,2356,0.1899999976158142,0.4109247624874115
2108,2357,0.8100000023841858,0.5442513823509216
825,2358,0.10000000149011612,0.28377532958984375
1833,2359,0.47999998927116394,0.4022972583770752
1457,2362,0.3700000047683716,0.3966456353664398
1050,2364,0.15000000596046448,0.22961798310279846
946,2365,0.3100000023841858,0.43080705404281616
1447,2366,0.23000000417232513,0.2781372368335724
751,2368,0.23999999463558197,0.22693926095962524
1693,2369,0.6000000238418579,0.7253504991531372
2031,2370,0.03999999910593033,0.2221723198890686
1590,2371,0.9900000095367432,0.44055473804473877
1714,2372,1.0,0.6963857412338257
621,2374,0.10000000149011612,0.3373830318450928
248,2375,0.5,0.46295687556266785
1672,2377,0.25,0.2313947081565857
1754,2378,0.3499999940395355,0.4855734705924988
2176,2380,0.30000001192092896,0.349788099527359
1096,2381,0.33000001311302185,0.4472561180591583
166,2382,0.15000000596046448,0.2512260377407074
14,2384,0.1899999976158142,0.1597522348165512
720,2385,0.23000000417232513,0.3951720595359802
417,2386,0.3499999940395355,0.22447407245635986
799,2387,0.05999999865889549,0.3293807804584503
262,2388,0.1599999964237213,0.5031379461288452
101,2389,0.3799999952316284,0.4162779748439789
1732,2390,0.8999999761581421,0.5179877281188965
2076,2391,0.10999999940395355,0.25822436809539795
1507,2392,0.1899999976158142,0.3793967664241791
1027,2393,0.800000011920929,0.7812025547027588
8,2394,0.949999988079071,0.5865044593811035
622,2395,0.7799999713897705,0.6548216342926025
713,2398,0.3100000023841858,0.3051224946975708
104,2399,0.27000001072883606,0.33796051144599915
930,2400,0.49000000953674316,0.4346732497215271
323,2402,0.47999998927116394,0.306011438369751
858,2403,0.9700000286102295,0.6394971013069153
152,2404,0.5099999904632568,0.2971370220184326
521,2405,0.20000000298023224,0.36355865001678467
2175,2406,0.7599999904632568,0.6102549433708191
1586,2407,0.8199999928474426,0.7361427545547485
543,2409,0.1899999976158142,0.26692691445350647
286,2410,0.3100000023841858,0.15953734517097473
1197,2411,0.15000000596046448,0.295053094625473
871,2413,0.36000001430511475,0.26089468598365784
70,2414,0.1599999964237213,0.43030157685279846
1837,2415,0.3700000047683716,0.5250393748283386
1234,2416,0.10000000149011612,0.262453556060791
2001,2419,0.8299999833106995,0.4770568609237671
317,2420,0.7400000095367432,0.33164259791374207
1161,2425,0.18000000715255737,0.3719092905521393
604,2426,0.5400000214576721,0.4719546139240265
2202,2427,1.0,0.7977954149246216
1650,2429,0.3100000023841858,0.4504682123661041
1743,2430,0.03999999910593033,0.24586044251918793
637,2431,0.17000000178813934,0.34848979115486145
320,2433,0.6899999976158142,0.7664209604263306
977,2434,0.2199999988079071,0.37075889110565186
2037,2435,0.7400000095367432,0.7559150457382202
2177,2436,0.38999998569488525,0.4198601543903351
1488,2437,0.44999998807907104,0.38855475187301636
1029,2441,0.23000000417232513,0.2656973600387573
1875,2444,0.10999999940395355,0.3862655758857727
792,2445,0.6899999976158142,0.4209677278995514
174,2449,0.550000011920929,0.3445736765861511
587,2450,0.25999999046325684,0.2358877956867218
1640,2451,0.10000000149011612,0.14143669605255127
93,2453,0.46000000834465027,0.38173866271972656
256,2455,0.25,0.6483848690986633
1533,2458,0.18000000715255737,0.4120454788208008
1067,2459,0.10000000149011612,0.5951536297798157
53,2460,0.10999999940395355,0.6913213729858398
1759,2461,0.20000000298023224,0.29034167528152466
316,2462,0.20999999344348907,0.3767522871494293
308,2463,0.5899999737739563,0.5516353845596313
933,2464,0.8700000047683716,0.5179895758628845
99,2465,0.09000000357627869,0.44969263672828674
976,2466,0.25999999046325684,0.28847643733024597
1908,2467,0.6600000262260437,0.4868488311767578
28,2468,0.33000001311302185,0.5325669050216675
1886,2469,0.5299999713897705,0.4753962457180023
1299,2470,0.14000000059604645,0.3554123640060425
662,2471,0.3100000023841858,0.6510998606681824
1448,2472,0.5299999713897705,0.5293551087379456
1384,2473,0.20000000298023224,0.5182868242263794
2035,2475,0.4099999964237213,0.6104918718338013
983,2476,0.14000000059604645,0.48678645491600037
20,2478,0.47999998927116394,0.48752734065055847
1674,2480,0.6200000047683716,0.6198193430900574
1249,2481,0.4099999964237213,0.4054640829563141
138,2482,0.1599999964237213,0.44680145382881165
613,2485,0.5799999833106995,0.4814378619194031
43,2486,0.14000000059604645,0.37653642892837524
2119,2488,0.8700000047683716,0.6225320100784302
1610,2490,0.23999999463558197,0.3849599063396454
1222,2491,0.5299999713897705,0.5060762166976929
1851,2492,0.09000000357627869,0.296275794506073
1742,2493,0.28999999165534973,0.5674242377281189
882,2494,0.3400000035762787,0.5568723678588867
52,2495,0.20000000298023224,0.38490206003189087
1112,2496,0.7599999904632568,0.4926054775714874
1846,2497,0.8299999833106995,0.7219409942626953
222,2498,0.5299999713897705,0.36556383967399597
1647,2499,0.4399999976158142,0.5786301493644714
